destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length_1,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label_multiclass,attack_family,label_binary,source_file
80.0,67726694.0,8.0,7.0,642.0,11595.0,321.0,0.0,80.25,148.594126,4344.0,0.0,1656.428571,1547.737688,180.6820808,0.221478403,4837621.0,18000000.0,67400000.0,1.0,67600000.0,9655583.143,25400000.0,67400000.0,1.0,358426.0,59737.66667,96088.33716,220889.0,48.0,0.0,0.0,264.0,232.0,0.118121815,0.103356588,0.0,4344.0,764.8125,1276.095933,1628420.829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,815.8,80.25,1656.428571,264.0,8.0,642.0,7.0,11595.0,251.0,235.0,2.0,32.0,986.0,0.0,986.0,986.0,67400000.0,0.0,67400000.0,67400000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
53.0,30819.0,1.0,1.0,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,3309.646647,64.89503229,30819.0,0.0,30819.0,30819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,32.44751614,32.44751614,43.0,59.0,48.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.5,43.0,59.0,32.0,1.0,43.0,1.0,59.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
52463.0,142287.0,15.0,6.0,19909.0,0.0,2920.0,0.0,1327.266667,1142.45478,0.0,0.0,0.0,0.0,139921.4264,147.5890278,7114.35,26202.28721,115686.0,1.0,142287.0,10163.35714,31145.88966,115686.0,1.0,116196.0,23239.2,51830.31417,115956.0,3.0,0.0,0.0,324.0,144.0,105.4207341,42.16829366,0.0,2920.0,904.9545455,1127.167815,1270507.284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,948.047619,1327.266667,0.0,324.0,15.0,19909.0,6.0,0.0,8192.0,357.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
80.0,86670037.0,7.0,7.0,367.0,11595.0,349.0,0.0,52.42857143,130.8101132,5803.0,0.0,1656.428571,2430.211229,138.0177096,0.16153218,6666925.923,23700000.0,85700000.0,1.0,86700000.0,14400000.0,34900000.0,85700000.0,1.0,86700000.0,14400000.0,35400000.0,86700000.0,3.0,0.0,0.0,204.0,232.0,0.08076609,0.08076609,0.0,5803.0,797.8666667,1797.119237,3229637.552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,854.8571429,52.42857143,1656.428571,204.0,7.0,367.0,7.0,11595.0,0.0,235.0,3.0,20.0,3968.0,0.0,3968.0,3968.0,85700000.0,0.0,85700000.0,85700000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
53.0,65393.0,1.0,1.0,62.0,78.0,62.0,62.0,62.0,0.0,78.0,78.0,78.0,0.0,2140.901931,30.58431331,65393.0,0.0,65393.0,65393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,15.29215665,15.29215665,62.0,78.0,67.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0,62.0,78.0,40.0,1.0,62.0,1.0,78.0,-1.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53.0,215.0,2.0,2.0,74.0,282.0,37.0,37.0,37.0,0.0,141.0,141.0,141.0,0.0,1655813.953,18604.65116,71.66666667,40.99186911,119.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,80.0,80.0,9302.325581,9302.325581,37.0,141.0,78.6,56.96314598,3244.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.25,37.0,141.0,80.0,2.0,74.0,2.0,282.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80.0,4699942.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.383057493,1.063842916,1174985.5,2346635.584,4694938.0,47.0,4699942.0,1174985.5,2346635.584,4694938.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.063842916,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,199.0,2.0,2.0,90.0,172.0,45.0,45.0,45.0,0.0,86.0,86.0,86.0,0.0,1316582.915,20100.50251,66.33333333,31.75426481,103.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,64.0,64.0,10050.25126,10050.25126,45.0,86.0,61.4,22.45662486,504.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.75,45.0,86.0,64.0,2.0,90.0,2.0,172.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
443.0,116359215.0,14.0,12.0,625.0,3957.0,197.0,0.0,44.64285714,63.27790615,1460.0,0.0,329.75,551.2066309,39.37805871,0.22344599,4654368.6,16100000.0,58200000.0,3.0,116000000.0,8950708.846,21800000.0,58200000.0,3.0,116000000.0,10600000.0,23500000.0,58200000.0,3.0,0.0,0.0,300.0,252.0,0.120317072,0.103128918,0.0,1460.0,169.7037037,389.7390463,151896.5242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,176.2307692,44.64285714,329.75,300.0,14.0,625.0,12.0,3957.0,29200.0,31.0,13.0,20.0,67165.5,65785.67939,113683.0,20648.0,58100000.0,107145.0621,58200000.0,58000000.0,BENIGN,BENIGN,0,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,5327330.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75084517,1775776.667,3043875.881,5290478.0,88.0,5327330.0,2663665.0,3714874.57,5290478.0,36852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.563133878,0.187711293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
53.0,168.0,2.0,2.0,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,1023809.524,23809.52381,56.0,90.06664199,160.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,64.0,64.0,11904.7619,11904.7619,35.0,51.0,41.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.75,35.0,51.0,64.0,2.0,70.0,2.0,102.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
21.0,8917294.0,9.0,15.0,110.0,188.0,27.0,0.0,12.22222222,10.08436634,34.0,0.0,12.53333333,14.54975045,33.4182096,2.691399431,387708.4348,1009959.564,3248677.0,3.0,5626665.0,703333.125,1302222.375,2933262.0,3.0,8917231.0,636945.0714,1247091.763,3248677.0,3.0,0.0,0.0,296.0,488.0,1.009274787,1.682124645,0.0,34.0,11.92,12.78970941,163.5766667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.41666667,12.22222222,12.53333333,296.0,9.0,110.0,15.0,188.0,29200.0,227.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,BruteForce,1,Tuesday-WorkingHours.pcap_ISCX.csv
80.0,6033856.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.977555977,0.662925996,2011285.333,3483644.922,6033852.0,1.0,6033856.0,2011285.333,3483644.922,6033852.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.662925996,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,4.0,0.0,4.0,4.0,6033852.0,0.0,6033852.0,6033852.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,7148789.0,6.0,0.0,36.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.035817955,0.839302992,1429757.8,3196481.093,7147797.0,3.0,7148789.0,1429757.8,3196481.093,7147797.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.839302992,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,120.0,6.0,36.0,0.0,0.0,256.0,-1.0,5.0,20.0,992.0,0.0,992.0,992.0,7147797.0,0.0,7147797.0,7147797.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,195572.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,4380.0,0.0,1934.5,2177.344966,59481.92993,46.01885751,24446.5,68200.65073,193229.0,1.0,1748.0,874.0,1234.60844,1747.0,1.0,195493.0,39098.6,86164.55289,193229.0,16.0,0.0,0.0,72.0,132.0,15.33961917,30.67923834,0.0,4380.0,1163.3,1903.962654,3625073.789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.555556,8.666666667,1934.5,72.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
84.0,47.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,170212.766,42553.19149,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,21276.59574,21276.59574,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
541.0,85.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,70588.23529,23529.41176,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,11764.70588,11764.70588,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53304.0,6048288.0,1.0,5.0,6.0,30.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,5.952097519,0.992016253,1209657.6,2698203.508,6036346.0,4.0,0.0,0.0,0.0,0.0,0.0,6046838.0,1511709.5,3016427.339,6036346.0,4.0,0.0,0.0,20.0,100.0,0.165336042,0.826680211,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,6.0,20.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,20.0,11942.0,0.0,11942.0,11942.0,6036346.0,0.0,6036346.0,6036346.0,BENIGN,BENIGN,0,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,13988.0,4.0,1.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1715.756363,357.4492422,3497.0,6946.737412,13917.0,1.0,13988.0,4662.666667,8073.377505,13985.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,32.0,285.9593938,71.48984844,0.0,6.0,5.0,2.449489743,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,80.0,4.0,24.0,1.0,0.0,0.0,235.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,119798282.0,18.0,3.0,3861.0,6.0,351.0,0.0,214.5,176.0725953,6.0,0.0,2.0,3.464101615,32.2792609,0.175294667,5989914.1,12100000.0,52400000.0,54.0,120000000.0,7046951.471,12900000.0,52400000.0,587.0,105000000.0,52400000.0,29400000.0,73200000.0,31600000.0,0.0,0.0,616.0,100.0,0.150252572,0.025042095,0.0,351.0,175.7727273,179.3551762,32168.27922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,184.1428571,214.5,2.0,616.0,18.0,3861.0,3.0,6.0,29200.0,0.0,11.0,32.0,4519954.667,3921001.375,7015521.0,572.0,17700000.0,17900000.0,52400000.0,5405874.0,DoS Slowhttptest,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,1853168.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,5840.0,0.0,1934.5,2538.919278,6277.358556,4.856548354,231646.0,654827.3747,1852261.0,3.0,603.0,301.5,422.1427484,600.0,3.0,1853130.0,370626.0,828259.1812,1852261.0,3.0,0.0,0.0,72.0,132.0,1.618849451,3.237698903,0.0,5840.0,1163.3,2138.329153,4572451.567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.555556,8.666666667,1934.5,72.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
21.0,9608022.0,9.0,15.0,116.0,188.0,29.0,0.0,12.88888889,10.94810993,34.0,0.0,12.53333333,14.54975045,31.6402273,2.497912682,417740.087,1091869.442,3568584.0,3.0,6801338.0,850167.25,1576001.504,3611985.0,249.0,9607901.0,686278.6429,1348733.073,3568584.0,3.0,0.0,0.0,296.0,488.0,0.936717256,1.561195426,0.0,34.0,12.16,13.03418582,169.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.66666667,12.88888889,12.53333333,296.0,9.0,116.0,15.0,188.0,29200.0,227.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,BruteForce,1,Tuesday-WorkingHours.pcap_ISCX.csv
80.0,71281404.0,8.0,6.0,56.0,11607.0,20.0,0.0,7.0,5.656854249,5840.0,0.0,1934.5,2538.919278,163.6191117,0.196404661,5483184.923,18600000.0,67200000.0,0.0,71200000.0,10200000.0,25200000.0,67200000.0,0.0,108641.0,21728.2,48052.06738,107684.0,4.0,0.0,0.0,172.0,132.0,0.112231235,0.084173426,0.0,5840.0,777.9333333,1804.898987,3257660.352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,833.5,7.0,1934.5,172.0,8.0,56.0,6.0,11607.0,256.0,229.0,6.0,20.0,4011918.0,0.0,4011918.0,4011918.0,67200000.0,0.0,67200000.0,67200000.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,139378.0,2.0,4.0,20.0,11601.0,20.0,0.0,10.0,14.14213562,8760.0,0.0,2900.25,4128.319301,83377.57752,43.04840075,27875.6,45970.85224,106163.0,63.0,32740.0,32740.0,0.0,32740.0,32740.0,139315.0,46438.33333,54201.60574,106163.0,373.0,0.0,0.0,52.0,92.0,14.34946692,28.69893383,0.0,8760.0,1660.142857,3303.602601,10900000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1936.833333,10.0,2900.25,52.0,2.0,20.0,4.0,11601.0,8192.0,229.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443.0,63138865.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110866738,10500000.0,11900000.0,32100000.0,998835.0,63100000.0,10500000.0,11900000.0,32100000.0,998835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.110866738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,7.0,0.0,0.0,0.0,29200.0,-1.0,0.0,40.0,7010842.0,0.0,7010842.0,7010842.0,18700000.0,12200000.0,32100000.0,8016010.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80.0,3327676.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.803060154,665535.2,938259.1627,2023888.0,32.0,1303788.0,651894.0,888840.295,1280399.0,23389.0,3304347.0,1652173.5,525728.9421,2023920.0,1280427.0,0.0,0.0,104.0,112.0,0.901530077,0.901530077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,3.0,0.0,3.0,0.0,29200.0,29.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53.0,53458.0,1.0,1.0,50.0,99.0,50.0,50.0,50.0,0.0,99.0,99.0,99.0,0.0,2787.2348385649,37.4125481687,53458.0,0.0,53458.0,53458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,18.7062740843,18.7062740843,50.0,99.0,66.3333333333,28.2901631903,800.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.5,50.0,99.0,20.0,1.0,50.0,1.0,99.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
80.0,762171.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,5840.0,0.0,1934.5,2375.523332,15262.97904,11.80837371,95271.375,269196.2472,761498.0,2.0,573.0,286.5,335.8757211,524.0,49.0,762094.0,152418.8,340485.6911,761498.0,2.0,0.0,0.0,72.0,132.0,3.93612457,7.872249141,0.0,5840.0,1163.3,2031.339572,4126340.456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.555556,8.666666667,1934.5,72.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1981.0,4.0,0.0,6.0,0.0,6.0,0.0,1.5,3.0,0.0,0.0,0.0,0.0,3028.773347,2019.182231,660.3333333,1138.53517,1975.0,2.0,1981.0,660.3333333,1138.53517,1975.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,2019.182231,0.0,0.0,6.0,1.2,2.683281573,7.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,116.0,4.0,6.0,0.0,0.0,274.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,5196165.0,3.0,1.0,12.0,0.0,6.0,0.0,4.0,3.4641016151,0.0,0.0,0.0,0.0,2.3093954869,0.7697984956,1732055.0,2968141.53066477,5159304.0,63.0,5196165.0,2598082.5,3622114.18154156,5159304.0,36861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,0.5773488717,0.1924496239,0.0,6.0,2.4,3.286335345,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,72.0,3.0,12.0,1.0,0.0,8192.0,42780.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
53.0,61419.0,1.0,1.0,56.0,122.0,56.0,56.0,56.0,0.0,122.0,122.0,122.0,0.0,2898.125987,32.56321334,61419.0,0.0,61419.0,61419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,16.28160667,16.28160667,56.0,122.0,78.0,38.10511777,1452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,56.0,122.0,20.0,1.0,56.0,1.0,122.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443.0,312.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6410.25641,312.0,0.0,312.0,312.0,312.0,312.0,0.0,312.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,6410.25641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,253.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
80.0,98224041.0,4.0,6.0,416.0,11595.0,410.0,0.0,104.0,204.0196069,4344.0,0.0,1932.5,1754.831473,122.2816724,0.10180807,10900000.0,32700000.0,98100000.0,4.0,98100000.0,32700000.0,56600000.0,98100000.0,4.0,144595.0,28919.0,57468.41436,131225.0,15.0,0.0,0.0,124.0,200.0,0.040723228,0.061084842,0.0,4344.0,1092.454545,1576.218599,2484465.073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1201.7,104.0,1932.5,124.0,4.0,416.0,6.0,11595.0,0.0,235.0,1.0,20.0,0.0,0.0,0.0,0.0,98100000.0,0.0,98100000.0,98100000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
53.0,385.0,1.0,1.0,93.0,175.0,93.0,93.0,93.0,0.0,175.0,175.0,175.0,0.0,696103.8961,5194.805195,385.0,0.0,385.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,2597.402597,2597.402597,93.0,175.0,120.3333333,47.34272207,2241.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.5,93.0,175.0,32.0,1.0,93.0,1.0,175.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
32779.0,43.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,23255.81395,23255.81395,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
306.0,80.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,75000.0,25000.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,12500.0,12500.0,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80.0,71148319.0,9.0,6.0,62.0,11601.0,20.0,0.0,6.888888889,5.30199124,4380.0,0.0,1933.5,1757.789948,163.925166,0.210827188,5082022.786,16600000.0,62400000.0,2.0,70400000.0,8799568.625,21800000.0,62400000.0,2.0,785313.0,157062.6,332578.2324,751429.0,16.0,0.0,0.0,192.0,132.0,0.126496313,0.084330875,0.0,4380.0,729.3125,1399.285566,1958000.096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,777.9333333,6.888888889,1933.5,192.0,9.0,62.0,6.0,11601.0,256.0,229.0,7.0,20.0,2000.0,0.0,2000.0,2000.0,35200000.0,38400000.0,62400000.0,8002807.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
